OBJECTID,data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
2723,5271975,404,KEN3648,3648,30 January 2013,2013,1,Protests,Protest with intervention,Protesters (Kenya),,6,Police Forces of Kenya (2002-2013),,1,16,Eastern Africa,Kenya,Kiambu,Gatundu South,Kiganjo,Gathugu,-1.0069,36.8138,1,Star (Kenya),National,Residents block police from collecting body of murder victim; protest to demand that police arrest the murder suspect,0,1618560711,KEN
2724,5271971,404,KEN3644,3644,28 January 2013,2013,1,Riots,Violent demonstration,Rioters (Kenya),,5,Police Forces of Kenya (2002-2013),,1,15,Eastern Africa,Kenya,Narok,Narok West,Naikarra,Olposimoru,-1.8167,35.5,1,Star (Kenya),National,Settlers riot and clash with police who were attempting to evict them from the Maasai Mau forest,0,1618560711,KEN
2725,5919161,404,KEN3643,3643,28 January 2013,2013,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),ICRC: International Committee of the Red Cross and Red Crescent; Health Workers (Kenya),7,37,Eastern Africa,Kenya,Garissa,Dadaab,Labisgale,Ifo Refugee Camp,0.11,40.3135,1,Kenya Standard,National,Unidentified gunmen shoot at Red Cross ambulance; two staff members injured,0,1618560711,KEN
2726,8683935,404,KEN3642,3642,27 January 2013,2013,1,Violence against civilians,Attack,Turkana Ethnic Militia (Kenya),,4,Civilians (Kenya),Pokot Ethnic Group (Kenya); Women (Kenya),7,47,Eastern Africa,Kenya,West Pokot,Pokot North,Kiwawa,Kases,2.1167,35.0167,1,Star (Kenya),National,Turkana raiders kill girl and steal cattle from village [women targeted: girls],1,1638981223,KEN
2727,5271968,404,KEN3640,3640,26 January 2013,2013,1,Violence against civilians,Attack,Police Forces of Kenya (2002-2013),,1,Civilians (Kenya),,7,17,Eastern Africa,Kenya,Muranga,Kiharu,Township,Muranga,-0.7166,37.15,1,Star (Kenya),National,Residents accuse police of killing man in their custody and claiming his death was a suicide,1,1618560711,KEN
2728,5271965,404,KEN3638,3638,25 January 2013,2013,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Muranga,Kiharu,Township,Muranga,-0.7166,37.15,1,Star (Kenya),National,Residents demonstrate after wave of kidnappings that they blamed on police,0,1618560710,KEN
2729,5271964,404,KEN3637,3637,24 January 2013,2013,2,Violence against civilians,Attack,Amani Coalition,,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Busia,Butula,Marachi North,Butula,0.3392,34.3342,1,Star (Kenya),National,Mob of Amani coalition members attack and kill civilian,1,1618560710,KEN
2730,5271958,404,KEN3631,3631,23 January 2013,2013,1,Riots,Violent demonstration,Rioters (Kenya),TNA: The National Alliance,5,Police Forces of Kenya (2002-2013),,1,15,Eastern Africa,Kenya,Nyeri,Nyeri South,Mahiga,Kagere,-0.5068,36.9451,1,Star (Kenya),National,Rioters set bonfire and block road after TNA denies candidate a nomination certificate; police intervened to calm the situation,0,1618560710,KEN
2731,5271959,404,KEN3632,3632,23 January 2013,2013,1,Riots,Violent demonstration,Rioters (Kenya),,5,Police Forces of Kenya (2002-2013),,1,15,Eastern Africa,Kenya,Narok,Narok North,Narok Town,Narok,-1.0783,35.8601,1,Star (Kenya),National,Rioting boda boda operators clash with police,0,1561469147,KEN
2732,5271960,404,KEN3633,3633,23 January 2013,2013,2,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Baringo,Baringo North,Bartabwa,Bartabwa,0.8378,35.8099,1,Star (Kenya),National,Three people wounded by armed cattle rustlers,0,1561469147,KEN
2733,5271963,404,KEN3636,3636,23 January 2013,2013,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Tana River,Galole,Wayu,Teso,-1.3,39.6667,1,Star (Kenya),National,Mob kills man suspected of stealing chicken,1,1561469147,KEN
2734,5919158,404,KEN3634,3634,23 January 2013,2013,2,Violence against civilians,Attack,Kipsigi Ethnic Militia (Kenya),,4,Civilians (Kenya),Kuria Ethnic Group (Kenya); Students (Kenya),7,47,Eastern Africa,Kenya,Migori,Kuria West,Tagare,Suba Kuria,-1.1667,34.45,1,Star (Kenya),National,Kipsigi raiders attack primary schools and villages in the Kuria community; several injured.,0,1567465412,KEN
2735,8683938,404,KEN3629,3629,23 January 2013,2013,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),Women (Kenya),7,37,Eastern Africa,Kenya,Nairobi,Langata,Karen,Karen,-1.3229,36.6868,1,Capital FM,Subnational,"Armed men kidnap chair of commission investigating Tana River clashes; she was later released, but her laptop with information pertaining to the investigation was stolen [women targeted: government officials]",0,1638981223,KEN
2736,5271949,404,KEN3621,3621,22 January 2013,2013,1,Protests,Peaceful protest,Protesters (Kenya),TNA: The National Alliance,6,,,0,60,Eastern Africa,Kenya,Nyandarua,Kinangop,North Kinangop,Kipipiri,-0.5333,36.65,1,Daily Nation (Kenya),National,Tension and protests as TNA delays in release of party nomination results,0,1618560709,KEN
2737,5271951,404,KEN3623,3623,22 January 2013,2013,1,Protests,Peaceful protest,Protesters (Kenya),ODM: Orange Democratic Movement,6,,,0,60,Eastern Africa,Kenya,Siaya,Alego Usonga,Siaya Township,Siaya,0.06,34.2861,1,Daily Nation (Kenya),National,ODM supporters protest after nomination given to two separate candidates,0,1561469147,KEN
2738,5271952,404,KEN3624,3624,22 January 2013,2013,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Taita Taveta,Mwatate,Mwatate,Mwatate,-3.4995,38.3762,1,Star (Kenya),National,Parents storm school and destroy property after spate of perceived demon attacks on students. A number of students had been fainting over the past few months.,0,1618560710,KEN
2739,5271955,404,KEN3627,3627,22 January 2013,2013,1,Riots,Violent demonstration,Rioters (Kenya),TNA: The National Alliance,5,Police Forces of Kenya (2002-2013),,1,15,Eastern Africa,Kenya,Nyeri,Nyeri South,Mahiga,Kagere,-0.5068,36.9451,1,Star (Kenya),National,Rioters set bonfire and block road after TNA denies candidate a nomination certificate; police intervened to calm the situation,0,1618560710,KEN
2740,5271956,404,KEN3628,3628,22 January 2013,2013,1,Riots,Violent demonstration,Rioters (Kenya),ODM: Orange Democratic Movement,5,Police Forces of Kenya (2002-2013),,1,15,Eastern Africa,Kenya,Kakamega,Mumias West,Mumias Central,Mumias,0.3351,34.4864,1,Star (Kenya),National,ODM party primary winners and supporters riot after delay in issuance of nomination certificates. Police dispersed the rioters,0,1561469147,KEN
2741,5919157,404,KEN3626,3626,22 January 2013,2013,1,Protests,Peaceful protest,Protesters (Kenya),Students (Kenya),6,,,0,60,Eastern Africa,Kenya,Nakuru,Naivasha,Lake View,Naivasha,-0.7202,36.4285,1,Star (Kenya),National,Students block roads to protest after their headmaster was transferred,0,1567465412,KEN
2742,5271943,404,KEN3615,3615,20 January 2013,2013,1,Riots,Violent demonstration,Rioters (Kenya),ODM: Orange Democratic Movement,5,Police Forces of Kenya (2002-2013),,1,15,Eastern Africa,Kenya,Kisumu,Kisumu West,North West Kisumu,Maseno,-0.0042,34.6095,1,Star (Kenya),National,Violent riots after Odingas sister given party nomination for local election; ODM supporters claimed it was rigged. Rioters clashed with police and blocked roads,0,1561469147,KEN
2743,5271939,404,KEN3609,3609,19 January 2013,2013,1,Violence against civilians,Abduction/forced disappearance,ODM: Orange Democratic Movement,,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Homa Bay,Homa Bay Town,Homa Bay Central,Homa Bay,-0.5273,34.4571,1,Kenya Standard,National,Armed men kidnap man who had announced the ODM primary results and forced him to announce different results from the tallied totals,0,1618560709,KEN
2744,6256542,404,KEN3608,3608,19 January 2013,2013,1,Protests,Peaceful protest,Protesters (Kenya),ODM: Orange Democratic Movement,6,,,0,60,Eastern Africa,Kenya,Siaya,Alego Usonga,Siaya Township,Siaya,0.06,34.2861,1,Capital FM,National,ODM supporters riot after PMs brother announced winner of party primary,0,1572403705,KEN
2745,5271938,404,KEN3607,3607,18 January 2013,2013,1,Violence against civilians,Abduction/forced disappearance,ODM: Orange Democratic Movement,,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Siaya,Alego Usonga,Siaya Township,Siaya,0.06,34.2861,1,Star (Kenya),National,"Suspected ODM members kidnap and threaten party official in charge of announcing results. After the official was released, she declared Oburu the winner of the primary",0,1561469147,KEN
2746,5919152,404,KEN3603,3603,18 January 2013,2013,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),Journalists (Kenya),7,37,Eastern Africa,Kenya,Nairobi,Langata,Karen,Langata,-1.3667,36.7268,1,Article 19 (London),Other,Political supporters of a local candidate assault journalists who witnessed the candidate bribing voters,0,1567465412,KEN
2747,9403214,404,KEN3605,3605,18 January 2013,2013,1,Riots,Mob violence,Rioters (Kenya),WDM: Wiper Democratic Movement,5,Police Forces of Kenya (2002-2013),,1,15,Eastern Africa,Kenya,Kitui,Mwingi Central Sub- County,Kivou,Mwingi,-0.9333,38.0667,1,Star (Kenya),National,Police officers restain riotous mob from attacking officer tallying votes for Wiper Party primary,0,1657574725,KEN
2748,5271934,404,KEN3601,3601,17 January 2013,2013,2,Riots,Violent demonstration,Rioters (Kenya),ODM: Orange Democratic Movement,5,,,0,50,Eastern Africa,Kenya,Homa Bay,Homa Bay Town,Homa Bay Central,Homa Bay,-0.5273,34.4571,1,Daily Nation (Kenya),National,ODM youths riot during party nominations,0,1618560708,KEN
2749,5271927,404,KEN3593,3593,13 January 2013,2013,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Muranga,Kangema,Muguru,Kangema,-0.6833,36.9667,1,Star (Kenya),National,Tea farmers stage demonstration against Chinese water company that they claim is ruining their roads,0,1618560708,KEN
2750,5271928,404,KEN3594,3594,13 January 2013,2013,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),ODM: Orange Democratic Movement,7,37,Eastern Africa,Kenya,Migori,Kuria West,Tagare,Suba Kuria,-1.1667,34.45,1,Star (Kenya),National,ODM representative killed at his home in Kuria West,1,1561469147,KEN
2751,5753882,404,KEN3592,3592,12 January 2013,2013,1,Violence against civilians,Attack,Orma Ethnic Militia (Kenya),,4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,Tana River,Garsen,Garsen South,Oda,-2.4699,40.1908,1,Article 19 (London),Other,Orma youth attack journalists covering a peace meeting,0,1567462139,KEN
2752,5271921,404,KEN3586,3586,11 January 2013,2013,1,Violence against civilians,Attack,Al Shabaab,,2,Civilians (Kenya),,7,27,Eastern Africa,Kenya,Wajir,Wajir East,Khorof,Bagala,1.8578,40.7226,1,Kenya Standard,National,Gunmen linked to Al Shabaab kill two on road to Garissa,2,1618560707,KEN
2753,5271923,404,KEN3588,3588,11 January 2013,2013,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Kiambu,Gatundu North,Chania,Gituamba,-0.9667,36.95,1,Star (Kenya),National,Parents protest over transfer of school headmaster,0,1561469147,KEN
2754,5271926,404,KEN3591,3591,11 January 2013,2013,1,Violence against civilians,Attack,PNU: Party of National Unity,,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Uasin Gishu,Kapseret,Ngeria,Kiambaa,0.45,35.2833,1,Star (Kenya),National,PNU supporters throw stones at rival candidates supporters. The party affiliation of the rival candidate was unknown,0,1561469147,KEN
2755,5271919,404,KEN3583,3583,10 January 2013,2013,1,Riots,Violent demonstration,Rioters (Kenya),,5,Police Forces of Kenya (2002-2013),,1,15,Eastern Africa,Kenya,Kwale,Matuga,Kubo South,Tanganyika,-4.3324,39.4042,1,Star (Kenya),National,"Residents riot, claiming road construction project encroaches on their land; police intervene to stop the rioters",0,1561469147,KEN
2756,6256564,404,KEN3579,3579,10 January 2013,2013,1,Violence against civilians,Attack,Orma Ethnic Militia (Kenya),,4,Civilians (Kenya),Pokomo Ethnic Group (Kenya),7,47,Eastern Africa,Kenya,Tana River,Garsen,Garsen South,Kibusu,-2.3518,40.1424,1,Capital FM,National,Orma attack Pokomo in retalitory attack; at least 11 killed,11,1572403705,KEN
2757,5271907,404,KEN3571,3571,09 January 2013,2013,2,Violence against civilians,Attack,CORD: Coalition for Reforms and Democracy,,3,Civilians (Kenya),UDF: United Democratic Forum,7,37,Eastern Africa,Kenya,Busia,Butula,Marachi West,Bumala,0.3036,34.2014,1,Daily Nation (Kenya),National,Reports that CORD followers attacked UDF supporters following a rally. Unconfirmed reports that one man died in the violence,1,1561469147,KEN
2758,5271908,404,KEN3572,3572,09 January 2013,2013,2,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),CORD: Coalition for Reforms and Democracy,7,37,Eastern Africa,Kenya,Kilifi,Kaloleni,Kaloleni,Kaloleni,-3.8167,39.6269,1,Daily Nation (Kenya),National,Reports that CORD supporters have been attacked and robbed of their identity cards to keep them from voting,0,1561469147,KEN
2759,5271911,404,KEN3575,3575,09 January 2013,2013,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Embu,Mbeere South,Mavuria,Mbeere,-0.6961,37.6861,1,Star (Kenya),National,Residents protest after man killed by hippo,0,1618560707,KEN
2760,5271912,404,KEN3576,3576,09 January 2013,2013,1,Riots,Violent demonstration,Rioters (Kenya),Orma Ethnic Group (Kenya),5,Police Forces of Kenya (2002-2013),,1,15,Eastern Africa,Kenya,Tana River,Garsen,Kipini West,Nduru,-2.5065,40.2726,1,Star (Kenya),National,Orma community members riot and refuse to allow police to enter their village following Pokomo attack,0,1561469147,KEN
2761,6256588,404,KEN3570,3570,09 January 2013,2013,1,Violence against civilians,Attack,Pokomo Ethnic Militia (Kenya),,4,Civilians (Kenya),Orma Ethnic Group (Kenya),7,47,Eastern Africa,Kenya,Tana River,Garsen,Kipini West,Nduru,-2.5065,40.2726,1,Capital FM,National,Pokomo attack Orma village and kill civilians,8,1572403705,KEN
2762,5271900,404,KEN3564,3564,08 January 2013,2013,2,Battles,Armed clash,Pokot Ethnic Militia (Kenya),,4,Tugen Ethnic Militia (Kenya),,4,44,Eastern Africa,Kenya,Baringo,Marigat,Marigat,Marigat,0.4667,35.9833,1,Star (Kenya),National,Ethnic-based clashes between Pokot and Tugen in Arabal area; ten killed,10,1618560706,KEN
2763,5271902,404,KEN3566,3566,08 January 2013,2013,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Muranga,Mathioya,Kiru,Kiriaini,-0.6,36.95,1,Star (Kenya),National,Farmers stage protest over tea factory elections,0,1618560706,KEN
2764,5271903,404,KEN3567,3567,08 January 2013,2013,1,Riots,Violent demonstration,Rioters (Kenya),,5,Police Forces of Kenya (2002-2013),,1,15,Eastern Africa,Kenya,Tana River,Galole,Wayu,Teso,-1.3,39.6667,1,Star (Kenya),National,"Police officer inadvertently shoots bystander while pursuing criminal, prompting residents to riot; police intervene to disperse rioters",0,1561469147,KEN
2765,5271905,404,KEN3569,3569,08 January 2013,2013,1,Protests,Peaceful protest,Protesters (Kenya),Health Workers (Kenya),6,,,0,60,Eastern Africa,Kenya,Embu,Runyenjes,Central,Runyenjes,-0.4167,37.5667,1,Star (Kenya),National,Nurses stage demonstration as part of ongoing strike,0,1618560707,KEN
2766,5271897,404,KEN3561,3561,07 January 2013,2013,1,Riots,Mob violence,Rioters (Kenya),,5,Rioters (Kenya),,5,55,Eastern Africa,Kenya,Nyandarua,Ndaragwa,Shamata,Shamata,-0.1167,36.55,1,Star (Kenya),National,"Supporters of rival candidates clash, leading to riot",0,1618560706,KEN
2767,5271898,404,KEN3562,3562,07 January 2013,2013,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Isiolo,Isiolo,Bula Pesa,Isiolo,0.3546,37.5822,1,Star (Kenya),National,Residents protest after orphan discharged from hospital and left under a tree by hospital staff because there was reportedly no one to care for him,0,1618560706,KEN
2768,7691329,404,KEN3560,3560,07 January 2013,2013,1,Riots,Mob violence,Rioters (Kenya),TNA: The National Alliance,5,Civilians (Kenya),TNA: The National Alliance,7,57,Eastern Africa,Kenya,Nakuru,Nakuru North,Kabatini,Nakuru,-0.2441,36.142,1,Star (Kenya),National,Group supporting TNA faction storms TNA office and tries to take control,0,1618560706,KEN
2769,5271893,404,KEN3556,3556,05 January 2013,2013,1,Protests,Peaceful protest,Protesters (Kenya),Maasai Ethnic Group (Kenya); Women (Kenya),6,,,0,60,Eastern Africa,Kenya,Narok,Narok South,Ololulung'a,Olololunga,-1.003,35.664,1,Star (Kenya),National,Maasai women block road to protest rampant traffic accidents in their area,0,1618560706,KEN
2770,5271888,404,KEN3551,3551,04 January 2013,2013,2,Riots,Violent demonstration,Rioters (Kenya),,5,,,0,50,Eastern Africa,Kenya,Busia,Nambale,Nambale Township,Nambale,0.4459,34.2519,1,Star (Kenya),National,Youth block roads and destroy several lorries to protest that local sugar company would not receive sugarcane from private farmers,0,1561469147,KEN
2771,5271890,404,KEN3553,3553,04 January 2013,2013,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Narok,Narok North,Melili,Melili,-0.8333,35.9667,1,Star (Kenya),National,Residents protest rising insecurity in their town,0,1561469147,KEN
2772,5271891,404,KEN3554,3554,04 January 2013,2013,1,Explosions/Remote violence,Grenade,Unidentified Armed Group (Somalia),,3,Civilians (Kenya),Civilians (Somalia),7,37,Eastern Africa,Kenya,Garissa,Dadaab,Labisgale,Dagahaley Refugee Camp,0.1891,40.2832,1,Star (Kenya),National,Grenade attack by unknown group kills two civilians. Officials noted that the attackers were targeting non-Somalis within the camp. Somali refugees were also among the victims,2,1618560705,KEN
2773,5271886,404,KEN3549,3549,03 January 2013,2013,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Embu,Manyatta,Ruguru-Ngandori,Kirigi,-0.45,37.4667,1,Star (Kenya),National,Mob lynches suspected criminal,1,1618560705,KEN
2774,5271887,404,KEN3550,3550,03 January 2013,2013,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Kitui,Kitui South,Mutomo,Mugui,-1.7667,38.25,1,Star (Kenya),National,Mob lynches suspected criminal,1,1561469147,KEN
2775,5271884,404,KEN3547,3547,02 January 2013,2013,2,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Baringo,Baringo North,Bartabwa,Bartabwa,0.8378,35.8099,1,Star (Kenya),National,"Armed bandits attack villagers, torch homes and steal cattle",0,1561469147,KEN
2776,5271880,404,KEN3543,3543,01 January 2013,2013,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Bomet,Bomet East,Merigi,Bomet,-0.7833,35.35,1,Star (Kenya),National,Tea farmers stage demonstration over KTDA elections. The protesters were calling for the one-man-one-vote formula rather than using the number of shares owned by farmers to determine the strength of ones vote,0,1618560705,KEN
2777,5271881,404,KEN3544,3544,01 January 2013,2013,1,Protests,Protest with intervention,Protesters (Kenya),,6,Police Forces of Kenya (2002-2013),,1,16,Eastern Africa,Kenya,Kiambu,Gatundu North,Chania,Gituamba,-0.9667,36.95,1,Star (Kenya),National,Lari residents protest recent thefts of cows and donkeys; police break up protest with teargas,0,1561469147,KEN
2778,5271882,404,KEN3545,3545,01 January 2013,2013,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Laikipia,Laikipia North,Sosian,Oldoinyo Loloip,0.477,36.4316,1,Star (Kenya),National,Cattle rustlers shoot boy during raid on village,0,1618560705,KEN
2779,6770250,404,KEN3537,3537,30 December 2012,2012,1,Riots,Mob violence,Rioters (Kenya),TNA: The National Alliance,5,Rioters (Kenya),TNA: The National Alliance,5,55,Eastern Africa,Kenya,Nyeri,Mathira West,Ruguru,Kirinyaga,-0.1667,37.3,1,Star (Kenya),National,TNA party meeting becomes chaotic when an argument breaks out and rivals engage in blows,0,1618560704,KEN
2780,5271871,404,KEN3535,3535,26 December 2012,2012,1,Battles,Armed clash,Police Forces of Kenya (2002-2013),,1,Unidentified Armed Group (Kenya),,3,13,Eastern Africa,Kenya,Migori,Kuria West,Tagare,Suba Kuria,-1.1667,34.45,1,Star (Kenya),National,Unknown gunmen shoot police officers,1,1561469147,KEN
2781,5271869,404,KEN3532,3532,24 December 2012,2012,1,Violence against civilians,Attack,Turkana Ethnic Militia (Kenya),,4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,Baringo,Marigat,Mukutani,Ewaso Ronkai,0.4562,36.1954,1,Kenya Standard,National,"Turkana raiders attack villagers and steal cattle; several victims required hospitalization, four reported killed",4,1618560704,KEN
2782,5271870,404,KEN3533,3533,24 December 2012,2012,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),Labour Group (Kenya),7,57,Eastern Africa,Kenya,Embu,Mbeere South,Mavuria,Mbeere,-0.6961,37.6861,1,Star (Kenya),National,Mob burns house and shop of local businessman suspected of instigating a mob killing the previous day,0,1618560704,KEN
2783,5271868,404,KEN3531,3531,23 December 2012,2012,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Embu,Mbeere South,Mavuria,Mbeere,-0.6961,37.6861,1,Star (Kenya),National,Vigilante mob kills man suspected of robbery,1,1618560704,KEN
2784,5271867,404,KEN3530,3530,22 December 2012,2012,1,Protests,Peaceful protest,Protesters (Kenya),UDF: United Democratic Forum,6,,,0,60,Eastern Africa,Kenya,Bomet,Bomet East,Merigi,Bomet,-0.7833,35.35,1,Star (Kenya),National,UDF party supporters stage demonstration to protest unfair treatment by Jubilee coalition,0,1618560704,KEN
2785,5271863,404,KEN3526,3526,21 December 2012,2012,1,Riots,Violent demonstration,Rioters (Kenya),Orma Ethnic Group (Kenya),5,Police Forces of Kenya (2002-2013),,1,15,Eastern Africa,Kenya,Tana River,Garsen,Garsen South,Kipao,-2.4167,40.1667,1,Kenya Standard,National,Orma community members riot and refuse to allow police to collect bodies of Pokomo raiders. The Orma instead burned the bodies within the village,0,1561469147,KEN
2786,5271865,404,KEN3528,3528,21 December 2012,2012,1,Violence against civilians,Attack,Pokomo Ethnic Militia (Kenya),,4,Civilians (Kenya),Orma Ethnic Group (Kenya),7,47,Eastern Africa,Kenya,Tana River,Garsen,Garsen South,Kipao,-2.4167,40.1667,1,Kenya Standard,National,"Pokomo raiders attack Orma village and steal cattle. At least 45 people, including women and children, died in the attack",45,1561469147,KEN
2787,5271866,404,KEN3529,3529,21 December 2012,2012,1,Riots,Violent demonstration,Police Forces of Kenya (2002-2013),,1,Rioters (Kenya),,5,15,Eastern Africa,Kenya,Kiambu,Juja,Witeithie,Twiga,-1.05,37.0333,1,Star (Kenya),National,Residents riot and take up arms when police come to evict them from land they had been squatting on. Deaths and injuries reported on both sides,4,1561469147,KEN
2788,5271854,404,KEN3517,3517,18 December 2012,2012,1,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),,4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,Baringo,Baringo North,Bartabwa,Bartabwa,0.8378,35.8099,1,Kenya Standard,National,Armed cattle raiders attack village and steal cattle,0,1561469147,KEN
2789,5271856,404,KEN3519,3519,18 December 2012,2012,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Meru,Tigania East,Mikinduri,Mikinduri,0.1231,37.8358,1,Star (Kenya),National,Group of taxi drivers and touts attacked journalists gathering information for a story,0,1561469147,KEN
2790,7691409,404,KEN3520,3520,18 December 2012,2012,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Kirinyaga,Kirinyaga Central,Kerugoya,Kerugoya,-0.4989,37.2803,1,Star (Kenya),National,Mob kills man caught in the act of bestiality,1,1613499283,KEN
2791,5271852,404,KEN3514,3514,16 December 2012,2012,1,Riots,Violent demonstration,Rioters (Kenya),,5,Civilians (Kenya),Journalists (Kenya),7,57,Eastern Africa,Kenya,Embu,Runyenjes,Central,Gichiche,-0.4335,37.5869,1,Star (Kenya),National,"Supporters of rival candidates riot in town, block roads and destroy journalists camera",0,1618560703,KEN
2792,6315919,404,KEN3509,3509,15 December 2012,2012,1,Violence against civilians,Attack,Unidentified Armed Group (Somalia),,3,Civilians (Somalia),,7,37,Eastern Africa,Kenya,Garissa,Dadaab,Labisgale,Ifo Refugee Camp,0.11,40.3135,1,Xinhua,International,Suspected Somali bandits shoot and kill two Somali refugees in Kenyan refugee camp,2,1618560703,KEN
2793,5271850,404,KEN3507,3507,14 December 2012,2012,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),Somali Ethnic Group (Kenya),7,37,Eastern Africa,Kenya,Garissa,Dadaab,Labisgale,Ifo Refugee Camp,0.11,40.3135,1,Star (Kenya),National,Explosive device planted near voter registration centre injures one,0,1618560703,KEN
2794,5271847,404,KEN3502,3502,11 December 2012,2012,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Taita Taveta,Voi,Sagala,Sagalla,-3.5101,38.5746,1,Star (Kenya),National,Residents protest over recent insecurity linked to pastoralist violence,0,1618560703,KEN
2795,5271848,404,KEN3504,3504,11 December 2012,2012,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Nyeri,Mathira East,Karatina Town,Karatina,-0.4817,37.1251,1,Star (Kenya),National,Mob kills suspected rapist,1,1618560703,KEN
2796,5271843,404,KEN3498,3498,10 December 2012,2012,1,Battles,Armed clash,Nyuki Movement,MRC: Mombasa Republican Council,3,Police Forces of Kenya (2002-2013),,1,13,Eastern Africa,Kenya,Kilifi,Rabai,Kambe,Mbungoni,-3.85,39.6333,1,Kenya Standard,National,Police battle separatists who were planning to attack police base in Kisauni. Three of the suspects were killed in the battle,3,1618560702,KEN
2797,5271845,404,KEN3500,3500,10 December 2012,2012,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Muranga,Kangema,Muguru,Kangema,-0.6833,36.9667,1,Star (Kenya),National,Traders protest over informal sector scheme initiated by Finance Ministry,0,1618560702,KEN
2798,5271842,404,KEN3497,3497,09 December 2012,2012,2,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Trans Nzoia,Cherangany,Cherangany,Cherangani,0.9833,35.2167,1,Star (Kenya),National,Mob kills suspected cattle rustler,1,1618560702,KEN
2799,5271836,404,KEN3488,3488,29 November 2012,2012,1,Battles,Armed clash,Police Forces of Kenya (2002-2013),,1,Samburu Ethnic Militia (Kenya),,4,14,Eastern Africa,Kenya,Isiolo,Merti,Chari,Kom,1.0833,38.0333,2,Star (Kenya),National,Police respond to attack on village; engage raiders in gunfight,0,1618560701,KEN
