OBJECTID,data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
1784,8993188,404,KEN6275,6275,22-Feb-17,2017,1,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),,4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,Baringo,Tiaty,Loiyamorok,Loruk,0.7109,36.0273,1,Star (Kenya),National,"On 22 February 2017, one person was shot dead in Loruk by Pokot militants as 400 residents fled after their homes were set on fire.",1,1649284567,KEN
1786,8993190,404,KEN6277,6277,22-Feb-17,2017,1,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),,4,Civilians (Kenya),Teachers (Kenya),7,47,Eastern Africa,Kenya,Baringo,Baringo North,Bartabwa,Chepkesin,0.8917,35.8851,1,Star (Kenya),National,"On 22 February 2017, a teacher was killed by Pokot militants in Chepkesin in Baringo North.",1,1649284567,KEN
1787,5273857,404,KEN6274,6274,21-Feb-17,2017,2,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),,4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,Baringo,Baringo Central,Kabarnet,Kabarnet,0.4919,35.743,2,Star (Kenya),National,Two more people were killed in Baringo county in attacks by armed Pokot militants. Specific details not provided.,2,1618560983,KEN
1788,8993193,404,KEN6273,6273,19-Feb-17,2017,1,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),,4,Civilians (Kenya),Women (Kenya),7,47,Eastern Africa,Kenya,Baringo,Tiaty,Silale,Natan,1.0648,36.0901,1,Star (Kenya),National,"On 19 February 2017, Pokot militants killed a young mother and her three-year old child at Natan in Baringo North. Another source reported that the attack took place on 21 February.",2,1649284567,KEN
1789,8993195,404,KEN5305,5305,18-Feb-17,2017,1,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),,4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,Baringo,Marigat,Marigat,Marigat,0.4667,35.9833,1,Daily Nation (Kenya); Star (Kenya),National,"On 18 February 2017, two local leaders, MCA Kibet Cheretei and a Jubilee MP hopeful Pepe Kitambaa were shot dead by Pokot militants at a bar in Marigat town.",2,1649284567,KEN
1790,8993196,404,KEN6272,6272,17-Feb-17,2017,1,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),,4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,Elgeyo Marakwet,Marakwet East,Endo,Tot,1.2,35.65,2,Star (Kenya),National,"On 17 February 2017, four people were seriously injured after suspected Pokot assailants attacked a bus carrying former Inspector General David Kimaiyo's relatives. The attack occurred on the Chesongoch-Liter road, near Tot trading centre.",0,1649284567,KEN
1791,8993205,404,KEN6269,6269,8-Feb-17,2017,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Turkana,Turkana Central,Kerio Delta,Kerio,2.9833,36.1167,1,Star (Kenya),National,"On 8 February 2017, an 82-year-old man who is the uncle of Kapseret MP was shot dead by heavily armed militants who raided his home in Kerio Valley.",1,1649284567,KEN
1792,8993206,404,KEN6268,6268,8-Feb-17,2017,1,Violence against civilians,Attack,Kinangop Communal Militia (Kenya),,4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,Nyandarua,Kinangop,Njabani,Kinangop,-0.7308,36.6591,1,Star (Kenya),National,"On 8 February 2017, a 43-year-old man was hacked to death in a dispute between two factions of a family over land in Kinangop, Nyandarua county. Four attackers, armed with pangas attacked the family home.",1,1649284567,KEN
1794,8993222,404,KEN6261,6261,21-Jan-17,2017,1,Violence against civilians,Attack,Somali Ethnic Militia (Kenya),,4,Civilians (Kenya),Pastoralists (Kenya),7,47,Eastern Africa,Kenya,Kitui,Mwingi Central Sub- County,Nguni,Ukazi,-0.8929,38.3999,1,Star (Kenya),National,"On 21 January 2017, suspected Somali militia shot dead a herder in Ukasi, Kitui county.",1,1649284567,KEN
1795,8993251,404,KEN6254,6254,2-Jan-17,2017,1,Violence against civilians,Attack,Somali Ethnic Militia (Kenya),,4,Civilians (Kenya),Pastoralists (Kenya),7,47,Eastern Africa,Kenya,Kitui,Kitui Central,Township,Kitui,-1.3667,38.0167,2,Star (Kenya),National,"On 2 January 2017, Somali militants shot dead two herders in Inyanzae.",2,1649284567,KEN
1796,7687826,404,KEN5272,5272,28-Dec-16,2016,1,Violence against civilians,Attack,Maasai Ethnic Militia (Kenya),,4,Civilians (Kenya),Kipsigi Ethnic Group (Kenya),7,47,Eastern Africa,Kenya,Narok,Transmara West,Shankoe,Kilgoris,-1.0077,34.8806,2,Daily Nation (Kenya),National,"A Kipsigis man is dead and others are injured following an attack from suspected Maasai militia at Esoit, Junction and Kirindon in Trans Mara West. Similar violence had occurred in recent weeks.",1,1618560899,KEN
1797,4772374,404,KEN5271,5271,26-Dec-16,2016,1,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),,4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,Elgeyo Marakwet,Marakwet East,Endo,Chesongoch,1.1333,35.6333,1,Daily Nation (Kenya),National,"One person was killed on the night of 26/12 while three others sustained serious injuries following an attack by suspected Pokot militia in Chesongoch, Kerio Valley. A similar attack occurred earlier in the week.",1,1618560898,KEN
1798,8993258,404,KEN6249,6249,24-Dec-16,2016,1,Violence against civilians,Attack,Somali Ethnic Militia (Kenya),,4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,Kitui,Kitui Central,Township,Kitui,-1.3667,38.0167,2,Star (Kenya),National,"On 24 December 2016, Somali militants who have encroached Kitui county and posing as herders, gunned down a man in Katangini.",1,1649284567,KEN
1799,6318028,404,KEN5270,5270,23-Dec-16,2016,1,Violence against civilians,Attack,Al Shabaab,,2,Civilians (Kenya),,7,27,Eastern Africa,Kenya,Wajir,Tarbaj,Tarbaj,Tarbaj,2.216,40.12,1,Xinhua,International,At least two people were killed and some others injured by suspected al-Shabaab who vandalized a communication mast in the Tarbaj area near the border with Somalia.,2,1572403790,KEN
1800,7687773,404,KEN5266,5266,20-Dec-16,2016,1,Violence against civilians,Attack,Maasai Ethnic Militia (Kenya),,4,Civilians (Kenya),Kipsigi Ethnic Group (Kenya),7,47,Eastern Africa,Kenya,Narok,Transmara West,Shankoe,Kilgoris,-1.0077,34.8806,2,Daily Nation (Kenya),National,A Kipsigis is killed by people believed to be from the Maasai community outside Kilgoris at Esoit trading centre. The attack led to retaliation from Kipsigs militia.,1,1618560898,KEN
1801,7687788,404,KEN5265,5265,20-Dec-16,2016,1,Violence against civilians,Attack,Kipsigi Ethnic Militia (Kenya),,4,Civilians (Kenya),Maasai Ethnic Group (Kenya),7,47,Eastern Africa,Kenya,Narok,Transmara West,Shankoe,Kilgoris,-1.0077,34.8806,2,Daily Nation (Kenya),National,Members of a Kipsigs militia attack and kill two Maasai in retaliation for earlier violence.,2,1618560898,KEN
1802,4773488,404,KEN5263,5263,19-Dec-16,2016,1,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),,4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,Turkana,Turkana Central,Kerio Delta,Kerio,2.9833,36.1167,2,Daily Nation (Kenya),National,"Pokot raiders attack and kill a crossing guard during in Liter village and two others in neighbouring Endo Location, both in the Kerio valley the early morning hours. The attacks led to ethnic tension in the area.",2,1552577127,KEN
1803,7275574,404,KEN5262,5262,19-Dec-16,2016,1,Violence against civilians,Attack,Kabasiran Clan Militia (Kenya),,4,Civilians (Kenya),Kapshoi Clan Group (Kenya),7,47,Eastern Africa,Kenya,Elgeyo Marakwet,Marakwet East,Endo,Tot,1.2,35.65,1,Daily Nation (Kenya),National,Members of the Kabsiren clan attacked and killed two of their Kapshoi counterparts accusing them of 'harbouring their enemies' from the Pokot community.,2,1618560898,KEN
1804,7275538,404,KEN5256,5256,12-Dec-16,2016,1,Violence against civilians,Attack,Police Forces of Kenya (2013-),,1,Civilians (Kenya),Journalists (Kenya),7,17,Eastern Africa,Kenya,Nyamira,Masaba North,Gesima,Nyakongo,-0.7,34.9833,1,Daily Nation (Kenya),National,"Three journalists were reported assaulted by 'county officials' at Nyakongo school, Nyamira County.",0,1618560897,KEN
1807,4783768,404,KEN5218,5218,25-Oct-16,2016,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),ODM: Orange Democratic Movement,7,37,Eastern Africa,Kenya,Turkana,Turkana Central,Lodwar Township,Lodwar,3.1191,35.5973,1,Daily Nation (Kenya),National,Two children sustained gunshot injuries on Tuesday night when a lone gunman attacked the home of ODM candidate Josphat Ekeno ahead of a by-election.,0,1618560894,KEN
1808,4786722,404,KEN5203,5203,10-Oct-16,2016,1,Violence against civilians,Attack,Unidentified Communal Militia (Kenya),,4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,Nakuru,Naivasha,Lake View,Naivasha,-0.7202,36.4285,1,Daily Nation (Kenya),National,A farmer is attacked and killed over land in the Kosovo area of Naivasha.,1,1552577172,KEN
1809,8993315,404,KEN6232,6232,9-Oct-16,2016,1,Violence against civilians,Attack,Police Forces of Kenya (2013-),,1,Civilians (Kenya),,7,17,Eastern Africa,Kenya,Samburu,Samburu North,El Barta,Baragoi,1.7833,36.7833,1,Star (Kenya),National,"On 9 October 2016, a man was attacked by a police officer in Baragoi, Sumburu. He had been pelted with stones.",0,1649284568,KEN
1811,4793184,404,KEN5176,5176,8-Sep-16,2016,1,Violence against civilians,Attack,Unidentified Communal Militia (Somalia),Pastoralists (Somalia),4,Civilians (Kenya),Borana Ethnic Group (Kenya),7,47,Eastern Africa,Kenya,Isiolo,Isiolo,Bula Pesa,Isiolo,0.3546,37.5822,3,Daily Nation (Kenya),National,"A Borana man is attacked and killed by Somali herders in Garfasa, Isiolo County. The attack is believed to be retaliatory.",1,1618560890,KEN
1813,7687859,404,KEN5146,5146,7-Aug-16,2016,1,Violence against civilians,Attack,Unidentified Communal Militia (Kenya),,4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,Narok,Transmara East,Ololmasani,Pimbinyiet,-0.9543,35.0452,1,Daily Nation (Kenya),National,A man from Pimbinyiet sub location is discovered murdered by suspected rival-neighbours.,1,1618560887,KEN
1814,5273174,404,KEN5134,5134,24-Jul-16,2016,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Kirinyaga,Kirinyaga South,Tebere,Thiba,-0.6833,37.35,1,Daily Nation (Kenya),National,"Man found killed, throat slit and body dumped in rice farm in Thiba. Perpetrators not known but locals blame terror gangs.",1,1618560886,KEN
1815,7687758,404,KEN5127,5127,13-Jul-16,2016,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Narok,Transmara West,Shankoe,Kilgoris,-1.0077,34.8806,3,Daily Nation (Kenya),National,A man was shot dead while another injured on Wednesday night when gunmen laid an ambush at Pimbinyiet at the border of Trans Mara East and Trans Mara West Sub-Counties. The identities of the attackers as well as their motive is unknown.,1,1618560886,KEN
1816,5273170,404,KEN5123,5123,9-Jul-16,2016,1,Violence against civilians,Attack,Al Shabaab,,2,Civilians (Kenya),,7,27,Eastern Africa,Kenya,Mandera,Lafey,Lafey,Lafey,3.1508,41.1862,2,Daily Nation (Kenya),National,A woman was killed while three others were critically injured when suspected Al-Shabaab gunmen attacked a vehicle between Fino and Lafey at around 7pm on Saturday night.,1,1561469149,KEN
1817,4806982,404,KEN5117,5117,5-Jul-16,2016,1,Violence against civilians,Attack,Al Shabaab,,2,Civilians (Kenya),,7,27,Eastern Africa,Kenya,Kwale,Msambweni,Gombato Bongwe,Mbuwani,-4.3067,39.5188,1,Daily Nation (Kenya),National,Al Shabaab attacks and kills a civilian in their home in Mbuwani.,1,1552577196,KEN
1820,6256622,404,KEN5108,5108,22-Jun-16,2016,1,Violence against civilians,Attack,Unidentified Communal Militia (Kenya),,4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,Kisumu,Muhoroni,Chemelil,Songhor,-0.05,35.2167,1,Capital FM,National,A widow and a middle aged man were shot with arrows at Daraja Mbili and Songhor areas over a land issue. The attack is a carry over of hostilities which began on 18/06.,1,1618560884,KEN
1824,6304193,404,KEN5079,5079,31-May-16,2016,1,Violence against civilians,Attack,Al Shabaab,,2,Civilians (Kenya),,7,27,Eastern Africa,Kenya,Kwale,Matuga,Tsimba Golini,Kwale,-4.1738,39.4521,1,Radio Kulmiye,Regional,Armed men believed to be members of Al-Shabaab have killed three people in Kwale in Kenyas coastal region. The Kenyan government said the people killed were elders. Reports say that masked armed men arrived at the coastal town and hounded the people out of their homes and killed them in an open field.,3,1572403772,KEN
1825,5273146,404,KEN5077,5077,29-May-16,2016,1,Violence against civilians,Attack,Al Shabaab,,2,Civilians (Kenya),,7,27,Eastern Africa,Kenya,Kwale,Msambweni,Gombato Bongwe,Diani,-4.279,39.594,1,Star (Kenya),National,"Three Nyumba Kumi officials were assassinated by gunmen in Diani, Kwale County [coast region] on Sunday [29 May]. The perpetrators are believed to be al Shabaab. The three were killed separately, each in their homes.",3,1561469149,KEN
1828,4833212,404,KEN5369,5369,2-Feb-16,2016,1,Violence against civilians,Attack,Tugen-Ilchamus Ethnic Militia (Kenya),,4,Civilians (Kenya),Tugen Ethnic Group (Kenya),7,47,Eastern Africa,Kenya,Baringo,Marigat,Marigat,Marigat,0.4667,35.9833,2,Daily Nation (Kenya),National,Three people have been killed in a village in Baringo South Sub-County in an attack suspected to retaliatory following the killing of a man on Sunday. Suspected Ilchamus militants attacked Mbechot Village on Tuesday evening when residents were having a meeting with Sub-County Commissioner Felix Kisalu.,3,1618560908,KEN
1829,4833656,404,KEN5365,5365,31-Jan-16,2016,1,Violence against civilians,Attack,Tugen Ethnic Militia (Kenya),,4,Civilians (Kenya),Tugen-Ilchamus Ethnic Group (Kenya),7,47,Eastern Africa,Kenya,Baringo,Marigat,Marigat,Marigat,0.4667,35.9833,2,Daily Nation (Kenya),National,An Ilchamus man is killed by a communal militia (suspected Tugen militia) in Olesampurmpur village in Baringo South.,1,1618560907,KEN
1830,7278320,404,KEN5015,5015,31-Jan-16,2016,1,Violence against civilians,Attack,Al Shabaab,,2,Civilians (Kenya),Christian Group (Kenya),7,27,Eastern Africa,Kenya,Lamu,Lamu West,Mkunumbi,Pandanguo,-2.2347,40.4778,1,Somali Memo,Regional,"Al Shabaab attacks Pandanguo village, targeting the homes of Christians. Al Shabaab claimed 'many' killed, though more reliable reports indicate three dead, plus injuries.",3,1618560877,KEN
1831,5729691,404,KEN5009,5009,2-Jan-16,2016,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),Labour Group (Kenya),7,37,Eastern Africa,Kenya,Kwale,Kinango,Chengoni,Silaloni,-3.6169,39.2869,1,Daily Nation (Kenya),National,"Five men were admitted to hospital after they were attacked by a gang of armed men in Silaloni, Samburu Sub-County, in Kwale. The camel keepers were attacked by men armed with pangas, bows and arrows as well as other crude weapons on the morning of 02/01. The reason for attack is not known.",0,1618560876,KEN
1833,5273102,404,KEN4984,4984,6-Dec-15,2015,1,Violence against civilians,Attack,Police Forces of Kenya (2013-),,1,Civilians (Kenya),,7,17,Eastern Africa,Kenya,Garissa,Hulugho,Hulugho,Hulugho,-1.15,41.0667,1,Star (Kenya),National,"An AP police officer opens fire indiscriminately on people in Hulugho on 06/12, injuring one. Authorities are attempting to ascertain if the attack was al Shabaab related.",0,1618560875,KEN
1835,7691341,404,KEN4966,4966,16-Nov-15,2015,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Nyeri,Kieni East,Kabaru,Tagwa,-0.3368,37.0659,1,Star (Kenya),National,"Three bodies with bullet wounds were found in Tagwa Forest, Kieni East sub county, Nyeri county. Perpetrators, motive and time of attack not known.",3,1618560873,KEN
1836,5273079,404,KEN4954,4954,20-Oct-15,2015,1,Violence against civilians,Attack,Turkana Ethnic Militia (Kenya),,4,Civilians (Kenya),Pokot Ethnic Group (Kenya),7,47,Eastern Africa,Kenya,Turkana,Turkana North,Kaeris,Narengmor,4.0167,35.1667,1,Star (Kenya),National,"Turkana militia attack a Pokot camp in Narengmor, killing three in revenge of cattle theft.",3,1618560872,KEN
1838,4848617,404,KEN4909,4909,13-Aug-15,2015,1,Violence against civilians,Attack,Turkana Ethnic Militia (Kenya),,4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,Marsabit,Laisamis,Loiyangalani,Larachi,2.8069,36.7671,1,Daily Nation (Kenya),National,Turkana attackers kill five in a suspected cattle rustling operation. The attack caused tension in the area.,5,1552577244,KEN
1841,8787717,404,KEN4889,4889,7-Jul-15,2015,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Lamu,Lamu West,Bahari,Mpeketoni,-2.3899,40.6987,1,AFP,International,"Armed men attacked a passenger bus on 07/07 at Mpekatoni border town. There were no immediate reports of any casualties. Police later report the attack was not carried out by al Shabaab, but rather an unidentified group of locals.",0,1642455500,KEN
1843,4851182,404,KEN4883,4883,1-Jul-15,2015,1,Violence against civilians,Attack,Marhani Clan Militia (Somalia),,4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,Mandera,Lafey,Fino,Fino,3.3711,41.4468,1,Daily Nation (Kenya),National,Nine are killed and six others injured on 01/07 following an attack by members of the Marhani clan of Somalia on Arabia.,9,1552577378,KEN
1847,4852157,404,KEN4868,4868,16-Jun-15,2015,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Mandera,Banissa,Banissa,Banissa,3.9439,40.3445,2,Kenya Standard,National,"Five pastoralists are killed by unidentified gunmen at Wari walo village some 10 kilometres from Kenya border. Those killed were three children (two boys and a girl), their father and a close relative. The five had recently left Elmole in pursuit of pasture and water for their animals.",5,1552577379,KEN
1849,4853063,404,KEN4857,4857,3-Jun-15,2015,1,Violence against civilians,Attack,Unidentified Ethnic Militia (Kenya),,4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,Marsabit,Saku,Marsabit Central,Marsabit,2.333,37.983,1,Daily Nation (Kenya),National,Two non-local residents of Marsabit are killed in mysterious circumstances by unidentified assailants. Non-locals claim that they are being targeted in assassinations by police. The police deny the allegations.,2,1552577380,KEN
1850,5273011,404,KEN4855,4855,31-May-15,2015,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Tana River,Garsen,Kipini West,Kibokoni,-2.5166,40.3667,1,Star (Kenya),National,"Unidentified gunmen shoot and kill an off-duty police officer of the anti-radicalisation squad at close range in Kibokoni, outside of Mombasa.",1,1561469148,KEN
1851,5272997,404,KEN4836,4836,4-May-15,2015,1,Violence against civilians,Attack,Turkana Ethnic Militia (Kenya),,4,Civilians (Kenya),Pokot Ethnic Group (Kenya),7,47,Eastern Africa,Kenya,Baringo,Baringo Central,Kabarnet,Kabarnet,0.4919,35.743,2,Star (Kenya),National,"Turkana raiders attack a Pokot village close to Nadome along the Turkana-East Pokot district border, killing 18 residents. Following the attack a Pokot militia assembled, chasing the attackers to nearby Kogh-Tuw village and killing 36.",18,1618560863,KEN
1852,4855712,404,KEN4833,4833,3-May-15,2015,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Samburu,Samburu Central,Maralal,Maralal,1.0968,36.698,2,Kenya Broadcasting Corporation,National,"At least fifteen people are feared dead in fresh attack among rival villages or groups in Baragoi, Samburu County. Eight people were reportedly killed during a raid at Lomirok early Sunday morning (03/05). Unconfirmed reports indicate that another six, among them women and children, were killed at Sarma along the Samburu-Marsabit border that evening.",15,1618560862,KEN
1855,4856511,404,KEN4825,4825,23-Apr-15,2015,1,Violence against civilians,Attack,Al Shabaab,,2,Civilians (Kenya),Government of Kenya (2013-),7,27,Eastern Africa,Kenya,Mandera,Lafey,Fino,Fino,3.3711,41.4468,2,Daily Nation (Kenya),National,"Heavily armed gunmen suspected to be members of Al-Shabaab on the morning of 23/04 kidnapped senior Arabia chief in Mandera County along the Mandera-Arabia road. The chief was driven across the border into Somalia where he was killed at Gadoon Dhowe, Beled Xawo District.",0,1552577384,KEN
1856,9026644,404,KEN4822,4822,17-Apr-15,2015,1,Violence against civilians,Attack,Police Forces of Kenya (2013-) General Service Unit,,1,Civilians (Kenya),Journalists (Kenya),7,17,Eastern Africa,Kenya,Tana River,Galole,Chewani,Hola,-1.5036,40.0333,3,HRW,Other,"On 17 April 2015, officers from Kenya's anti-riot police, the General Service Unit (GSU), beat and kicked Nation journalist Nehemiah Okwembah and Citizen television cameraman Rueben Ogachi at Bombi village on the outskirts of the government-owned Kulalu Galana Ranch in Tana River county",0,1649355983,KEN
1857,5272982,404,KEN4815,4815,13-Apr-15,2015,1,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),,4,Civilians (Kenya),Pastoralists (Kenya),7,47,Eastern Africa,Kenya,Baringo,Marigat,Marigat,Chemoe,0.3167,35.8833,1,Star (Kenya),National,Pokot militia kill a goat herder in Chemoe.,1,1618560861,KEN
1858,5272980,404,KEN4810,4810,8-Apr-15,2015,2,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Kiambu,Limuru,Limuru Central,Kamirithu,-1.11,36.6422,1,Star (Kenya),National,The bodies of two men are discovered in Kamirithu village on the morning of 08/04. Their deaths may have occurred the evening before. The motive of the attack as well as their identifies of the victims are not known.,2,1561469148,KEN
1867,8688884,404,KEN7939,7939,18-Feb-15,2015,1,Violence against civilians,Sexual violence,Police Forces of Kenya (2013-),,1,Civilians (Kenya),LGBT (Kenya); Men (Kenya); Prisoners (Kenya),7,17,Eastern Africa,Kenya,Kwale,Matuga,Tsimba Golini,Kwale,-4.1738,39.4521,1,HRW,Other,"On 18 February 2015, police in Kwale (Matuga, Kwale) arrested two men and threatened them with violence to extract confessions that they were gay. Doctors conducted forced anal examinations.",0,1639442852,KEN
1869,4862336,404,KEN4726,4726,4-Feb-15,2015,1,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),,4,Civilians (Kenya),Turkana Ethnic Group (Kenya),7,47,Eastern Africa,Kenya,Turkana,Turkana East,Kapedo,Lomelo,1.5,35.9167,1,Daily Nation (Kenya),National,"Four killed and several injured during a Pokot raid on a Turkana village. Authorities claimed the attacks were meant to scare members of the Turkana community into leaving Lomelo, Silale and Nadome villages, which Pokots have laid claim.",4,1618560856,KEN
1871,5272884,404,KEN4697,4697,12-Jan-15,2015,2,Violence against civilians,Attack,Luhya Ethnic Militia (Kenya),,4,Civilians (Kenya),Pokot Ethnic Group (Kenya),7,47,Eastern Africa,Kenya,West Pokot,West Pokot,Riwo,Kanyarkwat,1.267,34.917,1,Star (Kenya),National,"Pokot cattle rustlers struck Namawanga village inhabited by members of the Luhya community and shot dead a local farmer before stealing three bulls from his home. In revenge, Luhya tribesmen hacked to death a Pokot man who operates a motor cycle taxis after they found him ferrying two passengers to Karnyarkwat market. The killing of the man sparked off protest from members of the Pokot community who thronged to Kapkoi market vowing to revenge over the killing of their tribesmen.",1,1618560854,KEN
1872,5272885,404,KEN4698,4698,12-Jan-15,2015,2,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),,4,Civilians (Kenya),Luhya Ethnic Group (Kenya),7,47,Eastern Africa,Kenya,Bungoma,Webuye West,Bokoli,Namawanga,0.6833,34.7,1,Star (Kenya),National,"Pokot cattle rustlers struck Namawanga village inhabited by members of the Luhya community and shot dead a local farmer before stealing three bulls from his home. In revenge, Luhya tribesmen hacked to death a Pokot man who operates a motor cycle taxis after they found him ferrying two passengers to Karnyarkwat market. The killing of the man sparked off protest from members of the Pokot community who thronged to Kapkoi market vowing to revenge over the killing of their tribesmen.",1,1561469148,KEN
1873,5272870,404,KEN4682,4682,31-Dec-14,2014,2,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Embu,Mbeere North,Nthawa,Kangaru,-0.5333,37.6167,1,Star (Kenya),National,A burnt mans body is discovered at a coffee plantation near Kangaru in Engu. Perpetrators not known. The time of death may have been up to three days before its discovery on 03/01.,1,1618560852,KEN
1876,4866624,404,KEN4660,4660,8-Dec-14,2014,1,Violence against civilians,Attack,Nandi Ethnic Militia (Kenya),,4,Civilians (Kenya),Luhya Ethnic Group (Kenya),7,47,Eastern Africa,Kenya,Kakamega,Malava,Chemuche,Obasari,0.422,34.9313,1,Kenya Standard,National,"Nandi militia attack the Luhya village of Kuvasali (Obasari) in a suspected revenge attack. The violence, which broke up at 9a.m. [0600 gmt] has seen over 20 houses burnt, animals killed and plantations torched by attackers. Many residents fled the area. Causalities not reported.",0,1618560850,KEN
1877,6314723,404,KEN4655,4655,3-Dec-14,2014,1,Violence against civilians,Attack,Al Shabaab,,2,Civilians (Kenya),,7,27,Eastern Africa,Kenya,Garissa,Lagdera,Modogashe,Mado Gashi,0.7305,39.1724,1,Universal TV (Somalia),Regional,Al Shabaab lines and executes 15 non-Muslim farmers by firing squad in Mado Gashi.,15,1618560849,KEN
1878,5919269,404,KEN4640,4640,21-Nov-14,2014,1,Violence against civilians,Attack,Al Shabaab,,2,Civilians (Kenya),Teachers (Kenya),7,27,Eastern Africa,Kenya,Mandera,Mandera East,Bulla Mpya,Omar Jilo,3.7938,41.7167,1,Daily Nation (Kenya),National,"At least 28 people were killed after suspected Al-Shabaab militants attacked a Nairobi-bound bus in Omar Jilo, Mandera County in north-east Kenya. Witness said the attackers ordered all off the bus, divided the passengers along ethnic lines - Somali and non-Somali, shooting all non-Somalis. Many of the deceased were teachers.",28,1567465415,KEN
1884,4868779,404,KEN4612,4612,1-Nov-14,2014,1,Violence against civilians,Attack,Garjel Communal Militia (Kenya),,4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,Tana River,Garsen,Kipini East,Kipini,-2.5257,40.5262,1,Kenya Standard,National,One person was hacked to death and four others seriously injured in a fresh attack in Bora Moyo village of Kipini. The violence began when a militia from Garjel community attacked the town when they believed its residents had stolen a herd of goats.,1,1552577400,KEN
1885,5272798,404,KEN4583,4583,10-Oct-14,2014,1,Violence against civilians,Abduction/forced disappearance,Al Shabaab,,2,Civilians (Kenya),,7,27,Eastern Africa,Kenya,Lamu,Lamu East,Basuba,Milimani,-1.7758,40.8375,2,Star (Kenya),National,"Five passengers in two Miraa [mild narcotic] vans from Lamu to Ijara town were during the morning hours hijacked by suspected al Shabaab militia, which was later confirmed. The incident took place between Milimani and Basuba area in Lamu East sub-county. The five were taken to an unknown location. Kenyan security forces launched a search mission in response.",0,1561469148,KEN
1886,9508537,404,KEN4573,4573,4-Oct-14,2014,1,Violence against civilians,Attack,Garre Clan Militia (Somalia),,4,Civilians (Kenya),Degodia Ethnic Group (Kenya),7,47,Eastern Africa,Kenya,Mandera,Mandera North,Rhamu,Bula Hawa,4.1015,41.0092,1,Star (Kenya),National,"Two men Degodia men looking for their lost donkeys were attacked by Garre militia at Bula Dawa, Rhamu sub county, one death, one injury. The two clans have a history of rivalry.",1,1664835889,KEN
1887,7691252,404,KEN4557,4557,21-Sep-14,2014,1,Violence against civilians,Attack,Turkana Ethnic Militia (Kenya),,4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,West Pokot,West Pokot,Kapenguria,Kapenguria,1.2333,35.1167,2,Star (Kenya),National,A man was shot dead at Lonyangelem village in West Pokot by suspected raiders from the neighbouring Turkana county.,1,1618560836,KEN
